,date,hour,season,year,month,holiday,dow,workingday,weather_condition,casual,registered,cnt,temp,atemp,humidity,windspeed,nCnt,nCasual,nRegistered
16354,2012-11-12,10,4,2012,11,1,1,0,1,82,184,266,0.48,0.4697,0.77,0.1642,0.06332748444728027,0.07474931631722881,0.03557617942768755
16355,2012-11-12,11,4,2012,11,1,1,0,1,112,255,367,0.52,0.5,0.72,0.1642,0.04243100973041952,0.10209662716499544,0.049303944315545245
16356,2012-11-12,12,4,2012,11,1,1,0,1,105,314,419,0.56,0.5303,0.64,0.2239,0.05854203222204498,0.09571558796718323,0.06071152358855375
16357,2012-11-12,13,4,2012,11,1,1,0,1,108,312,420,0.6,0.6061,0.6,0.2239,0.06683681607911948,0.09845031905195989,0.060324825986078884
16358,2012-11-12,14,4,2012,11,1,1,0,1,134,310,444,0.58,0.5455,0.6,0.2836,0.06699633115329398,0.12215132178669097,0.059938128383604024
16359,2012-11-12,15,4,2012,11,1,1,0,1,102,280,382,0.56,0.5303,0.64,0.2537,0.07082469293348222,0.09298085688240657,0.054137664346481054
16360,2012-11-12,16,4,2012,11,1,1,0,1,87,347,434,0.56,0.5303,0.64,0.1642,0.06093475833466262,0.07930720145852324,0.06709203402938901
16361,2012-11-12,17,4,2012,11,1,1,0,1,66,530,596,0.56,0.5303,0.64,0.2836,0.06922954219173712,0.0601640838650866,0.10247486465583913
16362,2012-11-12,18,4,2012,11,1,1,0,1,65,486,551,0.52,0.5,0.72,0.1343,0.09507098420800765,0.059252506836827715,0.09396751740139211
16363,2012-11-12,19,4,2012,11,1,1,0,1,30,323,353,0.54,0.5152,0.73,0.2836,0.08789280587015473,0.027347310847766638,0.062451662799690645
16364,2012-11-12,20,4,2012,11,1,1,0,2,31,273,304,0.52,0.5,0.77,0.2836,0.05630882118360185,0.028258887876025523,0.05278422273781903
16365,2012-11-12,21,4,2012,11,1,1,0,3,10,145,155,0.54,0.5152,0.73,0.2239,0.04849258254905089,0.009115770282588878,0.028035576179427688
16366,2012-11-12,22,4,2012,11,1,1,0,1,12,100,112,0.52,0.5,0.77,0.2537,0.02472483649704897,0.010938924339106655,0.019334880123743233
16367,2012-11-12,23,4,2012,11,1,1,0,2,1,62,63,0.54,0.5152,0.77,0.2239,0.017865688307545063,0.0009115770282588879,0.011987625676720804
16368,2012-11-13,0,4,2012,11,0,2,1,2,5,18,23,0.52,0.5,0.83,0.2836,0.010049449672994098,0.01529051987767584,0.004778338200159278
16369,2012-11-13,1,4,2012,11,0,2,1,3,0,5,5,0.44,0.4394,0.88,0.6418,0.0056179775280898875,0.0,0.0013273161667109105
16370,2012-11-13,2,4,2012,11,0,2,1,3,7,4,11,0.36,0.3182,0.87,0.4478,0.0012212994626282364,0.021406727828746176,0.0010618529333687285
16371,2012-11-13,3,4,2012,11,0,2,1,3,2,3,5,0.36,0.3333,0.87,0.3582,0.00268685881778212,0.0061162079510703364,0.0007963897000265463
16372,2012-11-13,4,4,2012,11,0,2,1,2,0,9,9,0.36,0.3333,0.81,0.3881,0.0012212994626282364,0.0,0.002389169100079639
16373,2012-11-13,5,4,2012,11,0,2,1,2,0,18,18,0.34,0.3182,0.87,0.2836,0.0021983390327308255,0.0,0.004778338200159278
16374,2012-11-13,6,4,2012,11,0,2,1,3,2,48,50,0.32,0.2879,0.81,0.4627,0.004396678065461651,0.0061162079510703364,0.01274223520042474
16375,2012-11-13,7,4,2012,11,0,2,1,3,1,106,107,0.32,0.303,0.87,0.2537,0.012212994626282364,0.0030581039755351682,0.028139102734271303
16376,2012-11-13,8,4,2012,11,0,2,1,3,4,207,211,0.32,0.303,0.87,0.2537,0.02613580850024426,0.012232415902140673,0.054950889301831694
16377,2012-11-13,9,4,2012,11,0,2,1,3,1,109,110,0.32,0.303,0.81,0.3284,0.051538837322911576,0.0030581039755351682,0.02893549243429785
16378,2012-11-13,10,4,2012,11,0,2,1,3,10,84,94,0.3,0.2727,0.75,0.3881,0.0268685881778212,0.03058103975535168,0.022298911600743297
16379,2012-11-13,11,4,2012,11,0,2,1,1,22,133,155,0.32,0.303,0.7,0.2537,0.022960429897410845,0.0672782874617737,0.03530661003451022
16380,2012-11-13,12,4,2012,11,0,2,1,1,16,180,196,0.34,0.3182,0.61,0.2836,0.03786028334147533,0.04892966360856269,0.04778338200159278
16381,2012-11-13,13,4,2012,11,0,2,1,1,30,188,218,0.34,0.3182,0.53,0.2537,0.04787493893502687,0.09174311926605505,0.04990708786833024
16382,2012-11-13,14,4,2012,11,0,2,1,1,34,169,203,0.38,0.3939,0.46,0.3881,0.05324865657059111,0.10397553516819572,0.04486328643482878
16383,2012-11-13,15,4,2012,11,0,2,1,1,33,184,217,0.4,0.4091,0.4,0.2985,0.0495847581827064,0.10091743119266056,0.048845234934961505
16384,2012-11-13,16,4,2012,11,0,2,1,1,28,282,310,0.38,0.3939,0.4,0.2985,0.05300439667806546,0.0856269113149847,0.07486063180249536
16385,2012-11-13,17,4,2012,11,0,2,1,1,33,575,608,0.34,0.303,0.49,0.3582,0.07572056668295066,0.10091743119266056,0.15264135917175473
16386,2012-11-13,18,4,2012,11,0,2,1,1,45,514,559,0.34,0.3182,0.49,0.2836,0.14851001465559355,0.13761467889908258,0.1364481019378816
16387,2012-11-13,19,4,2012,11,0,2,1,1,12,344,356,0.32,0.2879,0.49,0.3582,0.13654127992183684,0.03669724770642202,0.09131935226971065
16388,2012-11-13,20,4,2012,11,0,2,1,1,12,211,223,0.3,0.2727,0.49,0.3582,0.08695652173913043,0.03669724770642202,0.056012742235200426
16389,2012-11-13,21,4,2012,11,0,2,1,1,9,178,187,0.3,0.2727,0.49,0.3582,0.054469956033219344,0.027522935779816515,0.047252455534908415
16390,2012-11-13,22,4,2012,11,0,2,1,1,15,120,135,0.26,0.2273,0.56,0.3284,0.04567659990229604,0.045871559633027525,0.031855588001061856
16391,2012-11-13,23,4,2012,11,0,2,1,1,6,78,84,0.26,0.2273,0.56,0.2985,0.03297508549096238,0.01834862385321101,0.020706132200690206
16392,2012-11-14,0,4,2012,11,0,3,1,1,4,20,24,0.26,0.2424,0.56,0.2836,0.02051783097215437,0.010723860589812333,0.003904724716907458
16393,2012-11-14,1,4,2012,11,0,3,1,1,2,10,12,0.24,0.2121,0.6,0.2985,0.004367606915377616,0.005361930294906166,0.001952362358453729
16394,2012-11-14,2,4,2012,11,0,3,1,1,0,1,1,0.24,0.2121,0.6,0.2985,0.002183803457688808,0.0,0.0001952362358453729
16395,2012-11-14,3,4,2012,11,0,3,1,1,0,5,5,0.24,0.2273,0.65,0.2239,0.00018198362147406734,0.0,0.0009761811792268645
16396,2012-11-14,4,4,2012,11,0,3,1,1,0,6,6,0.22,0.2273,0.69,0.19399999999999998,0.0009099181073703367,0.0,0.0011714174150722373
16397,2012-11-14,5,4,2012,11,0,3,1,1,0,39,39,0.22,0.2273,0.69,0.19399999999999998,0.001091901728844404,0.0,0.007614213197969543
16398,2012-11-14,6,4,2012,11,0,3,1,1,4,142,146,0.24,0.2273,0.65,0.19399999999999998,0.007097361237488626,0.010723860589812333,0.027723545490042953
16399,2012-11-14,7,4,2012,11,0,3,1,1,10,405,415,0.24,0.2121,0.65,0.2836,0.026569608735213832,0.02680965147453083,0.07907067551737602
16400,2012-11-14,8,4,2012,11,0,3,1,1,27,664,691,0.28,0.2576,0.56,0.2985,0.07552320291173795,0.07238605898123325,0.12963686060132762
16401,2012-11-14,9,4,2012,11,0,3,1,1,22,310,332,0.3,0.2727,0.52,0.3881,0.12575068243858054,0.058981233243967826,0.0605232331120656
16402,2012-11-14,10,4,2012,11,0,3,1,1,18,153,171,0.32,0.2879,0.45,0.3582,0.06041856232939036,0.04825737265415549,0.029871144084342053
16403,2012-11-14,11,4,2012,11,0,3,1,1,25,126,151,0.32,0.303,0.49,0.2537,0.031119199272065513,0.06702412868632708,0.024599765716516987
16404,2012-11-14,12,4,2012,11,0,3,1,1,40,200,240,0.34,0.3333,0.46,0.0,0.027479526842584166,0.10723860589812333,0.03904724716907458
16405,2012-11-14,13,4,2012,11,0,3,1,1,32,182,214,0.36,0.3333,0.43,0.2537,0.04367606915377616,0.08579088471849866,0.03553299492385787
16406,2012-11-14,14,4,2012,11,0,3,1,1,20,161,181,0.36,0.3485,0.43,0.1343,0.03894449499545041,0.05361930294906166,0.031433033971105036
16407,2012-11-14,15,4,2012,11,0,3,1,1,32,228,260,0.36,0.3333,0.43,0.2836,0.032939035486806184,0.08579088471849866,0.04451386177274502
16408,2012-11-14,16,4,2012,11,0,3,1,1,31,290,321,0.34,0.3485,0.46,0.1045,0.047315741583257506,0.08310991957104558,0.05661850839515814
16409,2012-11-14,17,4,2012,11,0,3,1,1,19,564,583,0.32,0.3182,0.49,0.19399999999999998,0.05841674249317561,0.05093833780160858,0.11011323701679032
16410,2012-11-14,18,4,2012,11,0,3,1,1,24,543,567,0.32,0.3182,0.53,0.1642,0.10609645131938125,0.064343163538874,0.10601327606403749
16411,2012-11-14,19,4,2012,11,0,3,1,1,28,368,396,0.3,0.303,0.52,0.1642,0.10318471337579618,0.07506702412868632,0.07184693479109723
16412,2012-11-14,20,4,2012,11,0,3,1,1,15,252,267,0.3,0.3182,0.52,0.0896,0.07206551410373066,0.040214477211796246,0.049199531433033974
16413,2012-11-14,21,4,2012,11,0,3,1,1,5,208,213,0.3,0.3333,0.56,0.0,0.04858962693357598,0.013404825737265416,0.04060913705583756
16414,2012-11-14,22,4,2012,11,0,3,1,1,6,167,173,0.28,0.3182,0.61,0.0,0.03876251137397634,0.0160857908847185,0.03260445138617728
16415,2012-11-14,23,4,2012,11,0,3,1,1,9,78,87,0.24,0.2424,0.7,0.1343,0.03148316651501365,0.024128686327077747,0.015228426395939087
16416,2012-11-15,0,4,2012,11,0,4,1,2,1,33,34,0.26,0.303,0.65,0.0,0.015832575068243857,0.003125,0.006439024390243902
16417,2012-11-15,1,4,2012,11,0,4,1,2,2,14,16,0.26,0.2727,0.65,0.1045,0.006244260789715335,0.00625,0.0027317073170731706
16418,2012-11-15,2,4,2012,11,0,4,1,2,0,7,7,0.26,0.2576,0.7,0.1642,0.002938475665748393,0.0,0.0013658536585365853
16419,2012-11-15,3,4,2012,11,0,4,1,2,0,2,2,0.26,0.2879,0.7,0.0896,0.0012855831037649219,0.0,0.0003902439024390244
16420,2012-11-15,4,4,2012,11,0,4,1,2,0,5,5,0.28,0.2879,0.65,0.1343,0.0003673094582185491,0.0,0.000975609756097561
16421,2012-11-15,5,4,2012,11,0,4,1,2,3,34,37,0.3,0.2879,0.61,0.2239,0.0009182736455463728,0.009375,0.0066341463414634145
16422,2012-11-15,6,4,2012,11,0,4,1,2,1,146,147,0.3,0.2879,0.65,0.2537,0.006795224977043159,0.003125,0.02848780487804878
16423,2012-11-15,7,4,2012,11,0,4,1,2,7,403,410,0.3,0.2879,0.65,0.19399999999999998,0.02699724517906336,0.021875,0.07863414634146342
16424,2012-11-15,8,4,2012,11,0,4,1,2,21,625,646,0.3,0.2879,0.61,0.2239,0.07529843893480258,0.065625,0.12195121951219512
16425,2012-11-15,9,4,2012,11,0,4,1,2,17,306,323,0.32,0.3182,0.61,0.19399999999999998,0.11864095500459136,0.053125,0.05970731707317073
16426,2012-11-15,10,4,2012,11,0,4,1,2,11,142,153,0.32,0.3333,0.66,0.1343,0.05932047750229568,0.034375,0.027707317073170732
16427,2012-11-15,11,4,2012,11,0,4,1,2,28,138,166,0.34,0.3333,0.61,0.1343,0.02809917355371901,0.0875,0.026926829268292683
16428,2012-11-15,12,4,2012,11,0,4,1,2,29,184,213,0.36,0.3636,0.62,0.1045,0.03048668503213958,0.090625,0.03590243902439024
16429,2012-11-15,13,4,2012,11,0,4,1,2,20,197,217,0.38,0.3939,0.54,0.1045,0.03911845730027548,0.0625,0.0384390243902439
16430,2012-11-15,14,4,2012,11,0,4,1,2,27,174,201,0.38,0.3939,0.54,0.1642,0.03985307621671258,0.084375,0.033951219512195124
16431,2012-11-15,15,4,2012,11,0,4,1,2,26,191,217,0.38,0.3939,0.58,0.1642,0.03691460055096419,0.08125,0.03726829268292683
16432,2012-11-15,16,4,2012,11,0,4,1,2,24,318,342,0.36,0.3485,0.57,0.19399999999999998,0.03985307621671258,0.075,0.06204878048780488
16433,2012-11-15,17,4,2012,11,0,4,1,2,22,541,563,0.36,0.3485,0.57,0.2239,0.0628099173553719,0.06875,0.1055609756097561
16434,2012-11-15,18,4,2012,11,0,4,1,2,10,563,573,0.36,0.3485,0.57,0.19399999999999998,0.10339761248852158,0.03125,0.10985365853658537
16435,2012-11-15,19,4,2012,11,0,4,1,2,11,375,386,0.34,0.3333,0.61,0.1343,0.10523415977961433,0.034375,0.07317073170731707
16436,2012-11-15,20,4,2012,11,0,4,1,1,23,262,285,0.34,0.3485,0.61,0.1045,0.07089072543617998,0.071875,0.05112195121951219
16437,2012-11-15,21,4,2012,11,0,4,1,2,20,204,224,0.32,0.3333,0.66,0.1045,0.05234159779614325,0.0625,0.03980487804878049
16438,2012-11-15,22,4,2012,11,0,4,1,2,10,143,153,0.32,0.3182,0.66,0.1642,0.0411386593204775,0.03125,0.027902439024390244
16439,2012-11-15,23,4,2012,11,0,4,1,2,7,118,125,0.32,0.3182,0.61,0.1642,0.02809917355371901,0.021875,0.02302439024390244
16440,2012-11-16,0,4,2012,11,0,5,1,2,7,58,65,0.32,0.3333,0.66,0.1045,0.02295684113865932,0.014462809917355372,0.011123897199846567
16441,2012-11-16,1,4,2012,11,0,5,1,2,5,16,21,0.3,0.3182,0.65,0.0896,0.011407511407511407,0.010330578512396695,0.0030686612965093976
16442,2012-11-16,2,4,2012,11,0,5,1,2,0,9,9,0.3,0.303,0.7,0.1642,0.0036855036855036856,0.0,0.0017261219792865361
16443,2012-11-16,3,4,2012,11,0,5,1,2,0,6,6,0.3,0.303,0.65,0.1343,0.0015795015795015794,0.0,0.0011507479861910242
16444,2012-11-16,4,4,2012,11,0,5,1,2,0,5,5,0.3,0.3182,0.65,0.1045,0.001053001053001053,0.0,0.0009589566551591868
16445,2012-11-16,5,4,2012,11,0,5,1,2,2,34,36,0.3,0.3182,0.65,0.0896,0.0008775008775008775,0.004132231404958678,0.00652090525508247
16446,2012-11-16,6,4,2012,11,0,5,1,2,4,126,130,0.3,0.3182,0.61,0.0896,0.006318006318006318,0.008264462809917356,0.024165707710011506
16447,2012-11-16,7,4,2012,11,0,5,1,2,5,362,367,0.3,0.303,0.61,0.1642,0.022815022815022814,0.010330578512396695,0.06942846183352512
16448,2012-11-16,8,4,2012,11,0,5,1,2,17,694,711,0.32,0.3333,0.57,0.1343,0.0644085644085644,0.03512396694214876,0.13310318373609512
16449,2012-11-16,9,4,2012,11,0,5,1,1,21,330,351,0.34,0.3485,0.53,0.1045,0.12478062478062478,0.04338842975206612,0.06329113924050633
16450,2012-11-16,10,4,2012,11,0,5,1,1,33,165,198,0.34,0.3333,0.53,0.19399999999999998,0.0616005616005616,0.06818181818181818,0.03164556962025317
16451,2012-11-16,11,4,2012,11,0,5,1,1,33,185,218,0.38,0.3939,0.43,0.2239,0.03474903474903475,0.06818181818181818,0.03548139624088991
16452,2012-11-16,12,4,2012,11,0,5,1,1,28,262,290,0.4,0.4091,0.43,0.2836,0.03825903825903826,0.05785123966942149,0.05024932873034139
16453,2012-11-16,13,4,2012,11,0,5,1,1,52,226,278,0.42,0.4242,0.38,0.19399999999999998,0.05089505089505089,0.10743801652892562,0.04334484081319524
16454,2012-11-16,14,4,2012,11,0,5,1,1,47,204,251,0.42,0.4242,0.35,0.1045,0.048789048789048786,0.09710743801652892,0.039125431530494824
16455,2012-11-16,15,4,2012,11,0,5,1,1,30,237,267,0.42,0.4242,0.38,0.1343,0.04405054405054405,0.06198347107438017,0.045454545454545456
16456,2012-11-16,16,4,2012,11,0,5,1,1,33,350,383,0.42,0.4242,0.35,0.2836,0.04685854685854686,0.06818181818181818,0.06712696586114307
16457,2012-11-16,17,4,2012,11,0,5,1,1,41,539,580,0.36,0.3485,0.46,0.19399999999999998,0.06721656721656721,0.08471074380165289,0.10337552742616034
16458,2012-11-16,18,4,2012,11,0,5,1,1,22,483,505,0.34,0.3333,0.53,0.1642,0.10179010179010178,0.045454545454545456,0.09263521288837745
16459,2012-11-16,19,4,2012,11,0,5,1,1,26,306,332,0.36,0.3485,0.46,0.2239,0.08862758862758863,0.05371900826446281,0.05868814729574223
16460,2012-11-16,20,4,2012,11,0,5,1,1,20,207,227,0.36,0.3333,0.46,0.2537,0.05826605826605827,0.04132231404958678,0.039700805523590336
16461,2012-11-16,21,4,2012,11,0,5,1,1,21,157,178,0.34,0.3333,0.49,0.19399999999999998,0.03983853983853984,0.04338842975206612,0.030111238971998466
16462,2012-11-16,22,4,2012,11,0,5,1,1,23,139,162,0.32,0.303,0.53,0.2537,0.03123903123903124,0.047520661157024795,0.026658995013425394
16463,2012-11-16,23,4,2012,11,0,5,1,1,14,114,128,0.32,0.303,0.53,0.2239,0.028431028431028432,0.028925619834710745,0.02186421173762946
16464,2012-11-17,0,4,2012,11,0,6,0,1,11,95,106,0.3,0.303,0.52,0.1642,0.022464022464022463,0.008377760853008377,0.02201112140871177
16465,2012-11-17,1,4,2012,11,0,6,0,1,13,74,87,0.26,0.2576,0.6,0.19399999999999998,0.018831053473085807,0.009900990099009901,0.017145505097312327
16466,2012-11-17,2,4,2012,11,0,6,0,1,8,41,49,0.26,0.2576,0.65,0.19399999999999998,0.015455675963759104,0.006092916984006093,0.009499536607970344
16467,2012-11-17,3,4,2012,11,0,6,0,1,2,19,21,0.26,0.2576,0.65,0.19399999999999998,0.008704920945105703,0.0015232292460015233,0.004402224281742354
16468,2012-11-17,4,4,2012,11,0,6,0,1,1,6,7,0.24,0.2273,0.7,0.19399999999999998,0.0037306804050453012,0.0007616146230007616,0.0013901760889712697
16469,2012-11-17,5,4,2012,11,0,6,0,1,1,10,11,0.24,0.2424,0.7,0.1642,0.0012435601350151003,0.0007616146230007616,0.0023169601482854493
16470,2012-11-17,6,4,2012,11,0,6,0,1,0,21,21,0.24,0.2273,0.7,0.2239,0.0019541659264523006,0.0,0.004865616311399444
16471,2012-11-17,7,4,2012,11,0,6,0,1,8,70,78,0.24,0.2273,0.7,0.19399999999999998,0.0037306804050453012,0.006092916984006093,0.016218721037998145
16472,2012-11-17,8,4,2012,11,0,6,0,1,30,138,168,0.26,0.2576,0.65,0.2239,0.013856812933025405,0.02284843869002285,0.0319740500463392
16473,2012-11-17,9,4,2012,11,0,6,0,1,48,200,248,0.34,0.3182,0.49,0.2239,0.02984544324036241,0.03655750190403656,0.04633920296570899
16474,2012-11-17,10,4,2012,11,0,6,0,1,62,258,320,0.36,0.3333,0.46,0.2537,0.04405755906910641,0.04722010662604722,0.0597775718257646
16475,2012-11-17,11,4,2012,11,0,6,0,1,80,343,423,0.38,0.3939,0.43,0.19399999999999998,0.05684846331497602,0.06092916984006093,0.07947173308619092
16476,2012-11-17,12,4,2012,11,0,6,0,1,117,359,476,0.4,0.4091,0.4,0.1642,0.07514656244448392,0.0891089108910891,0.08317886932344763
16477,2012-11-17,13,4,2012,11,0,6,0,1,179,346,525,0.42,0.4242,0.38,0.2537,0.08456208918102683,0.13632901751713633,0.08016682113067655
16478,2012-11-17,14,4,2012,11,0,6,0,1,175,380,555,0.42,0.4242,0.38,0.19399999999999998,0.09326701012613253,0.13328255902513328,0.08804448563484708
16479,2012-11-17,15,4,2012,11,0,6,0,1,175,374,549,0.42,0.4242,0.35,0.2985,0.09859655356191153,0.13328255902513328,0.08665430954587582
16480,2012-11-17,16,4,2012,11,0,6,0,1,144,325,469,0.4,0.4091,0.4,0.2239,0.09753064487475573,0.10967250571210967,0.07530120481927711
16481,2012-11-17,17,4,2012,11,0,6,0,1,101,302,403,0.38,0.3939,0.4,0.1642,0.08331852904601172,0.07692307692307693,0.06997219647822057
16482,2012-11-17,18,4,2012,11,0,6,0,1,34,237,271,0.36,0.3636,0.5,0.1045,0.07159353348729793,0.025894897182025894,0.05491195551436515
16483,2012-11-17,19,4,2012,11,0,6,0,1,45,208,253,0.34,0.3485,0.53,0.0896,0.04814354236987031,0.03427265803503427,0.04819277108433735
16484,2012-11-17,20,4,2012,11,0,6,0,2,30,142,172,0.34,0.3485,0.66,0.0896,0.044945816308402914,0.02284843869002285,0.032900834105653386
16485,2012-11-17,21,4,2012,11,0,6,0,2,15,124,139,0.32,0.3333,0.57,0.1045,0.03055604903179961,0.011424219345011425,0.028730305838739572
16486,2012-11-17,22,4,2012,11,0,6,0,2,15,130,145,0.32,0.3333,0.57,0.1045,0.024693551252442707,0.011424219345011425,0.030120481927710843
16487,2012-11-17,23,4,2012,11,0,6,0,2,19,114,133,0.3,0.3182,0.7,0.1045,0.02575945993959851,0.014470677837014471,0.026413345690454126
16488,2012-11-18,0,4,2012,11,0,0,0,2,11,118,129,0.3,0.303,0.7,0.1642,0.02362764256528691,0.01193058568329718,0.031491860154790496
16489,2012-11-18,1,4,2012,11,0,0,0,1,14,81,95,0.3,0.2879,0.7,0.19399999999999998,0.02762904262154637,0.015184381778741865,0.021617293835068056
16490,2012-11-18,2,4,2012,11,0,0,0,1,8,65,73,0.28,0.2879,0.81,0.1045,0.020346969372456628,0.008676789587852495,0.017347211102215106
16491,2012-11-18,3,4,2012,11,0,0,0,2,9,37,46,0.3,0.303,0.81,0.1642,0.01563503962304562,0.009761388286334056,0.009874566319722444
16492,2012-11-18,4,4,2012,11,0,0,0,2,4,8,12,0.3,0.2879,0.81,0.19399999999999998,0.009852216748768473,0.004338394793926247,0.0021350413664264745
16493,2012-11-18,5,4,2012,11,0,0,0,1,5,7,12,0.28,0.2879,0.81,0.1343,0.002570143499678732,0.005422993492407809,0.0018681611956231651
16494,2012-11-18,6,4,2012,11,0,0,0,1,2,13,15,0.28,0.2727,0.81,0.1642,0.002570143499678732,0.0021691973969631237,0.003469442220443021
16495,2012-11-18,7,4,2012,11,0,0,0,1,3,39,42,0.28,0.2727,0.81,0.19399999999999998,0.003212679374598415,0.0032537960954446853,0.010408326661329063
16496,2012-11-18,8,4,2012,11,0,0,0,1,19,100,119,0.3,0.2879,0.75,0.2537,0.008995502248875561,0.020607375271149676,0.02668801708033093
16497,2012-11-18,9,4,2012,11,0,0,0,1,49,155,204,0.32,0.303,0.7,0.2537,0.025487256371814093,0.05314533622559653,0.04136642647451294
16498,2012-11-18,10,4,2012,11,0,0,0,1,79,250,329,0.34,0.303,0.66,0.2985,0.043692439494538444,0.08568329718004339,0.06672004270082733
16499,2012-11-18,11,4,2012,11,0,0,0,1,92,267,359,0.38,0.3939,0.62,0.2836,0.0704647676161919,0.09978308026030369,0.07125700560448359
16500,2012-11-18,12,4,2012,11,0,0,0,1,101,341,442,0.4,0.4091,0.62,0.2836,0.07689012636538874,0.10954446854663774,0.09100613824392847
16501,2012-11-18,13,4,2012,11,0,0,0,1,113,334,447,0.4,0.4091,0.62,0.3284,0.09466695223816664,0.12255965292841649,0.08913797704830531
16502,2012-11-18,14,4,2012,11,0,0,0,1,125,303,428,0.4,0.4091,0.62,0.2985,0.09573784536303277,0.13557483731019523,0.08086469175340272
16503,2012-11-18,15,4,2012,11,0,0,0,1,89,318,407,0.42,0.4242,0.54,0.2836,0.09166845148854144,0.09652928416485901,0.08486789431545236
16504,2012-11-18,16,4,2012,11,0,0,0,2,59,313,372,0.4,0.4091,0.62,0.3284,0.08717070036410367,0.06399132321041215,0.08353349346143582
16505,2012-11-18,17,4,2012,11,0,0,0,2,48,232,280,0.38,0.3939,0.66,0.2537,0.0796744484900407,0.052060737527114966,0.06191619962636776
16506,2012-11-18,18,4,2012,11,0,0,0,1,36,240,276,0.36,0.3485,0.66,0.2239,0.05997001499250375,0.039045553145336226,0.06405124099279423
16507,2012-11-18,19,4,2012,11,0,0,0,1,16,194,210,0.36,0.3485,0.66,0.1642,0.059113300492610835,0.01735357917570499,0.051774753135842004
16508,2012-11-18,20,4,2012,11,0,0,0,1,9,120,129,0.36,0.3485,0.66,0.1642,0.044977511244377814,0.009761388286334056,0.032025620496397116
16509,2012-11-18,21,4,2012,11,0,0,0,1,17,93,110,0.36,0.3333,0.66,0.2537,0.02762904262154637,0.01843817787418655,0.024819855884707767
16510,2012-11-18,22,4,2012,11,0,0,0,2,8,66,74,0.36,0.3333,0.66,0.2537,0.023559648747055045,0.008676789587852495,0.017614091273018415
16511,2012-11-18,23,4,2012,11,0,0,0,1,6,53,59,0.36,0.3485,0.66,0.2239,0.015849218248018847,0.006507592190889371,0.014144649052575394
16512,2012-11-19,0,4,2012,11,0,1,1,1,5,22,27,0.36,0.3485,0.66,0.2239,0.012636538873420432,0.011135857461024499,0.004356435643564357
16513,2012-11-19,1,4,2012,11,0,1,1,2,0,19,19,0.36,0.3485,0.66,0.2239,0.004909983633387889,0.0,0.0037623762376237622
16514,2012-11-19,2,4,2012,11,0,1,1,2,0,5,5,0.36,0.3333,0.66,0.2537,0.0034551736679396252,0.0,0.0009900990099009901
16515,2012-11-19,3,4,2012,11,0,1,1,2,0,2,2,0.36,0.3485,0.66,0.2239,0.0009092562284051646,0.0,0.00039603960396039607
16516,2012-11-19,4,4,2012,11,0,1,1,2,1,11,12,0.36,0.3485,0.66,0.2239,0.0003637024913620658,0.0022271714922048997,0.0021782178217821784
16517,2012-11-19,5,4,2012,11,0,1,1,2,1,38,39,0.36,0.3485,0.66,0.2239,0.002182214948172395,0.0022271714922048997,0.0075247524752475245
16518,2012-11-19,6,4,2012,11,0,1,1,2,3,128,131,0.36,0.3333,0.66,0.2537,0.0070921985815602835,0.0066815144766146995,0.025346534653465348
16519,2012-11-19,7,4,2012,11,0,1,1,2,5,381,386,0.36,0.3333,0.66,0.2985,0.023822513184215313,0.011135857461024499,0.07544554455445544
16520,2012-11-19,8,4,2012,11,0,1,1,2,13,650,663,0.36,0.3333,0.66,0.2985,0.0701945808328787,0.028953229398663696,0.12871287128712872
16521,2012-11-19,9,4,2012,11,0,1,1,2,18,260,278,0.36,0.3333,0.66,0.2537,0.12056737588652482,0.0400890868596882,0.05148514851485148
16522,2012-11-19,10,4,2012,11,0,1,1,2,33,106,139,0.36,0.3333,0.66,0.2537,0.05055464629932715,0.07349665924276169,0.02099009900990099
16523,2012-11-19,11,4,2012,11,0,1,1,2,33,164,197,0.38,0.3939,0.66,0.2537,0.025277323149663574,0.07349665924276169,0.032475247524752476
16524,2012-11-19,12,4,2012,11,0,1,1,2,35,207,242,0.4,0.4091,0.62,0.2836,0.035824695399163484,0.0779510022271715,0.04099009900990099
16525,2012-11-19,13,4,2012,11,0,1,1,1,46,205,251,0.44,0.4394,0.54,0.2537,0.044008001454809965,0.10244988864142539,0.040594059405940595
16526,2012-11-19,14,4,2012,11,0,1,1,1,47,170,217,0.44,0.4394,0.54,0.2537,0.045644662665939265,0.10467706013363029,0.033663366336633666
16527,2012-11-19,15,4,2012,11,0,1,1,1,44,213,257,0.44,0.4394,0.54,0.19399999999999998,0.039461720312784145,0.09799554565701558,0.04217821782178218
16528,2012-11-19,16,4,2012,11,0,1,1,1,55,325,380,0.42,0.4242,0.58,0.2537,0.04673577014002546,0.12249443207126949,0.06435643564356436
16529,2012-11-19,17,4,2012,11,0,1,1,2,33,586,619,0.42,0.4242,0.58,0.19399999999999998,0.06910347335879251,0.07349665924276169,0.11603960396039605
16530,2012-11-19,18,4,2012,11,0,1,1,2,21,559,580,0.4,0.4091,0.58,0.2537,0.11256592107655937,0.0467706013363029,0.1106930693069307
16531,2012-11-19,19,4,2012,11,0,1,1,2,25,381,406,0.4,0.4091,0.58,0.2836,0.10547372249499909,0.0556792873051225,0.07544554455445544
16532,2012-11-19,20,4,2012,11,0,1,1,2,7,252,259,0.38,0.3939,0.62,0.2537,0.07383160574649936,0.015590200445434299,0.049900990099009904
